EmployeeNumber,JobNumber,WorkDate,Hours,Lunch,PayRate,OvertimeHours
2215,3037,4/28/2016,7.9800,0.5000,8.7500,0.0000
2245,3000,4/28/2016,8.0000,0.5000,8.0500,0.0000
2264,3037,4/28/2016,7.9800,0.5000,8.7500,0.0000
2286,3000,4/28/2016,7.0500,0.5000,8.0500,0.0000
2307,3008,4/28/2016,7.9800,0.5000,9.0000,0.0000
2321,3038,4/28/2016,8.0300,0.5000,10.0000,0.0000
2333,3040,4/28/2016,6.1200,0.5000,15.0000,6.1200
2333,1003,4/28/2016,2.3300,0.0000,15.0000,2.3300
2359,5011,4/28/2016,8.0800,0.5000,10.0000,0.0000
2421,3000,4/28/2016,8.0000,0.5000,8.0500,0.0000
2482,3000,4/28/2016,7.0200,0.5000,8.0500,0.0000
2547,3000,4/28/2016,7.0200,0.5000,8.5000,0.0000
2607,4500,4/28/2016,7.6200,0.5000,12.0000,0.0000
2613,3000,4/28/2016,7.5000,0.5000,9.0500,0.0000
2627,3000,4/28/2016,8.0300,0.5000,8.0500,0.0000
2632,3012,4/28/2016,8.0200,0.5000,8.0500,0.0000
2648,1053,4/28/2016,7.9500,0.5000,9.0000,0.0000
2654,3040,4/28/2016,8.0700,0.5000,8.5000,0.0000
2712,3037,4/28/2016,7.9800,0.5000,8.7500,0.0000
2721,1058,4/28/2016,4.6500,0.0000,9.5000,0.0000
2731,3000,4/28/2016,8.0200,0.5000,10.0000,0.0000
2760,5017,4/28/2016,7.6800,0.5000,10.0000,0.0000
2772,3000,4/28/2016,7.5000,0.5000,10.0000,0.0000
2780,3040,4/28/2016,8.0800,1.0000,8.5000,0.0000
2792,5017,4/28/2016,7.5500,0.5000,10.0000,0.0000
2795,5017,4/28/2016,7.5300,0.5000,10.0000,0.0000
2803,3038,4/28/2016,5.5300,0.5000,9.0000,0.0000
2834,3000,4/28/2016,6.5200,0.5000,8.1000,0.0000
2841,5017,4/28/2016,7.2800,0.5000,10.0000,0.0000
2908,5011,4/28/2016,7.5000,0.5000,10.0000,0.0000
2911,3025,4/28/2016,8.0200,0.5000,8.0500,0.0000
2949,3000,4/28/2016,7.5200,0.5000,8.0500,0.0000
2950,1055,4/28/2016,2.2500,0.0000,9.0000,0.0000
2969,3000,4/28/2016,8.1000,0.5000,8.0500,0.0000
2991,3046,4/28/2016,8.0500,0.5000,8.7500,0.0000
3040,3027,4/28/2016,8.0300,1.0000,11.0000,0.0000
3052,3000,4/28/2016,7.5200,0.5000,8.0500,0.0000
9009,5013,4/28/2016,0.0000,0.0000,,0.0000
9017,5014,4/28/2016,3.4200,0.0000,15.0000,0.0000
56,1003,4/28/2016,8.0300,0.5000,8.5000,0.0000
643,3001,4/28/2016,5.5000,0.5000,8.0500,0.0000
645,3001,4/28/2016,6.0300,0.5000,8.0500,0.0000
653,3001,4/28/2016,5.6700,0.5000,8.0500,0.0000
656,3001,4/28/2016,7.2500,0.5000,13.5000,0.0000
682,3001,4/28/2016,7.1500,0.5000,8.0500,0.0000
782,3001,4/28/2016,7.0200,0.5000,8.0500,0.0000
826,3001,4/28/2016,6.9700,0.5000,8.0500,0.0000
877,3012,4/28/2016,8.0200,0.5000,10.0000,0.0000
907,3008,4/28/2016,6.4200,0.5000,10.0000,0.0000
999,3012,4/28/2016,8.0000,0.5000,8.0500,0.0000
1012,3001,4/28/2016,5.6500,0.5000,10.0000,0.0000
1020,1032,4/28/2016,5.4500,0.5000,10.0000,0.0000
1027,5017,4/28/2016,5.9200,0.5000,10.0000,0.0000
1029,3001,4/28/2016,5.6700,0.5000,8.0500,0.0000
1196,3001,4/28/2016,7.0200,0.5000,8.0500,0.0000
1209,3001,4/28/2016,6.0300,0.5000,8.0500,0.0000
1366,3012,4/28/2016,8.1200,0.5000,14.0000,0.0000
1399,3029,4/28/2016,4.9200,0.0000,9.0000,0.0000
1449,3000,4/28/2016,4.5000,0.0000,8.0500,0.0000
1610,3025,4/28/2016,0.0000,0.0000,,0.0000
1693,3008,4/28/2016,4.5700,0.0000,8.0500,0.0000
1780,3001,4/28/2016,7.7500,0.5000,12.0000,0.0000
1826,1003,4/28/2016,7.9500,0.5000,8.4500,0.0000
1827,3025,4/28/2016,6.0300,0.5000,8.0500,0.0000
1873,3001,4/28/2016,5.4000,0.5000,8.0500,0.0000
1892,3001,4/28/2016,6.9800,0.5000,8.0500,0.0000
1905,7001,4/28/2016,7.6000,0.5000,8.5000,0.0000
1918,3001,4/28/2016,5.4000,0.5000,8.0500,0.0000
1946,1003,4/28/2016,7.9200,0.5000,10.0000,0.0000
1961,3001,4/28/2016,8.0800,0.5000,8.0500,0.0000
1980,3001,4/28/2016,6.4200,0.5000,8.0500,0.0000
1986,3012,4/28/2016,8.0000,0.5000,8.0500,0.0000
2026,1003,4/28/2016,7.9200,0.5000,8.4500,0.0000
2050,1066,4/28/2016,5.5000,0.5000,9.0000,0.0000
2052,3001,4/28/2016,6.4200,0.5000,8.0500,0.0000
2058,1003,4/28/2016,8.0000,0.5000,8.4500,0.0000
2093,3001,4/28/2016,5.3800,0.5000,8.0500,0.0000
2098,3001,4/28/2016,6.0300,0.5000,8.0500,0.0000
2109,3016,4/28/2016,7.0000,0.5000,8.0500,0.0000
2110,5011,4/28/2016,8.0300,0.5000,8.7500,0.0000
2124,3001,4/28/2016,5.3800,0.5000,8.0500,0.0000
2128,3008,4/28/2016,8.1700,0.5000,8.0500,0.0000
2142,3012,4/28/2016,8.0000,0.5000,8.0500,0.0000
2143,3008,4/28/2016,4.0200,0.0000,8.7500,0.0000
2144,5011,4/28/2016,8.0000,0.5000,8.7500,0.0000
2170,3001,4/28/2016,6.0200,0.5000,8.0500,0.0000
2176,3008,4/28/2016,6.0700,0.5000,8.0500,0.0000
2191,5017,4/28/2016,8.0500,0.5000,12.0000,0.0000
2201,3017,4/28/2016,7.0000,0.5000,8.0500,0.0000
2204,3000,4/28/2016,4.5000,0.0000,8.0500,0.0000
2229,4040,4/28/2016,4.7800,0.0000,9.0000,0.0000
2269,9001,4/28/2016,3.2700,0.0000,9.5000,0.0000
2305,3001,4/28/2016,6.0800,0.5000,8.0500,0.0000
2306,1053,4/28/2016,4.0000,0.0000,9.0000,0.0000
2333,1003,4/28/2016,7.9700,0.5000,15.0000,7.9700
2334,3037,4/28/2016,7.7700,0.5000,9.2500,0.0000
2338,3001,4/28/2016,5.4300,0.5000,8.0500,0.0000
2341,3001,4/28/2016,8.0800,0.5000,8.0500,0.0000
2367,3029,4/28/2016,6.8500,0.5000,8.5000,0.0000
2374,3016,4/28/2016,7.0000,0.5000,8.0500,0.0000
2376,3001,4/28/2016,6.0700,0.5000,8.0500,0.0000
2379,3008,4/28/2016,6.0300,0.5000,8.0500,0.0000
2400,3001,4/28/2016,6.0200,0.5000,8.0500,0.0000
2402,9001,4/28/2016,3.3200,0.0000,8.5000,0.0000
2406,3016,4/28/2016,7.0000,0.5000,8.0500,0.0000
2426,1033,4/28/2016,8.0800,0.5000,11.0000,0.0000
2477,1003,4/28/2016,7.9300,0.5000,8.4500,0.0000
2481,7001,4/28/2016,7.3000,0.5000,8.0500,0.0000
2487,3012,4/28/2016,8.0000,0.5000,8.0500,0.0000
2491,1061,4/28/2016,3.9800,0.0000,9.0000,0.0000
2496,1033,4/28/2016,4.0000,0.0000,8.0500,0.0000
2505,3040,4/28/2016,10.0000,1.0000,8.5000,0.3300
2508,3027,4/28/2016,16.5300,0.0000,9.2500,0.6000
2528,1003,4/28/2016,8.0000,0.5000,10.0000,0.0000
2537,3037,4/28/2016,5.2500,0.5000,11.0000,0.0000
2539,3008,4/28/2016,4.1300,0.0000,8.0500,0.0000
2570,3000,4/28/2016,4.5200,0.0000,8.0500,0.0000
2574,3001,4/28/2016,7.9700,0.5000,10.0000,0.0000
2576,3001,4/28/2016,6.0000,0.5000,8.0500,0.0000
2578,3001,4/28/2016,6.0700,0.5000,8.0500,0.0000
2597,3001,4/28/2016,6.0300,0.5000,8.0500,0.0000
2609,3000,4/28/2016,4.5000,0.0000,8.0500,0.0000
2612,3001,4/28/2016,6.0200,0.5000,8.0500,0.0000
2614,3027,4/28/2016,8.0200,0.5000,8.7500,0.0000
2618,1066,4/28/2016,5.7500,0.5000,9.0000,0.0000
2634,3025,4/28/2016,5.9500,0.5000,8.0500,0.0000
2658,1053,4/28/2016,4.0000,0.0000,8.5000,0.0000
2682,3029,4/28/2016,7.0500,0.5000,10.0000,0.0000
2704,1033,4/28/2016,4.2000,0.0000,9.0000,0.0000
2716,1060,4/28/2016,7.0200,0.5000,9.0000,0.0000
2721,1058,4/28/2016,4.1300,0.0000,9.5000,0.0000
2730,3001,4/28/2016,5.8700,0.5000,10.0000,0.0000
2732,3000,4/28/2016,6.8000,0.5000,9.5000,0.0000
2738,3017,4/28/2016,3.8300,0.0000,8.5000,0.0000
2743,5017,4/28/2016,7.1800,0.5000,12.0000,0.0000
2747,5017,4/28/2016,10.1200,1.0000,10.0000,0.0000
2767,5011,4/28/2016,8.0200,0.5000,8.7500,0.0000
2769,1058,4/28/2016,4.1500,0.0000,9.0000,0.0000
2770,3046,4/28/2016,4.5200,0.5000,9.0000,0.0000
2773,3042,4/28/2016,4.0500,0.0000,9.0000,0.0000
2775,3037,4/28/2016,8.0000,0.5000,8.7500,0.0000
2784,1032,4/28/2016,5.4500,0.5000,8.5000,0.0000
2789,3038,4/28/2016,8.1200,0.5000,9.0000,0.0000
2798,3025,4/28/2016,5.9700,0.5000,8.0500,0.0000
2806,3025,4/28/2016,5.9800,0.5000,8.0500,0.0000
2808,5017,4/28/2016,7.3000,0.5000,10.0000,0.0000
2830,3001,4/28/2016,6.0000,0.5000,8.0500,0.0000
2842,3008,4/28/2016,4.4200,0.0000,15.0000,0.0000
2845,3025,4/28/2016,5.9700,0.5000,8.0500,0.0000
2848,3042,4/28/2016,4.0700,0.0000,8.7500,0.0000
2854,3038,4/28/2016,6.8200,0.5000,9.0000,0.0000
2857,1057,4/28/2016,3.8000,0.0000,8.7500,0.0000
2858,1065,4/28/2016,3.5000,0.0000,9.0000,0.0000
2866,1066,4/28/2016,7.9800,0.5000,9.0000,0.0000
2872,3040,4/28/2016,9.1000,1.0000,8.5000,0.0000
2887,3027,4/28/2016,8.0000,0.5000,8.7500,0.0000
2940,1058,4/28/2016,8.0000,0.5000,12.0000,0.0000
2945,3027,4/28/2016,8.0000,0.5000,8.7500,0.0000
2948,5011,4/28/2016,8.0300,0.5000,8.7500,0.0000
2950,1057,4/28/2016,5.0200,0.5000,9.0000,0.0000
2950,1056,4/28/2016,1.7800,0.0000,9.0000,0.0000
2951,3012,4/28/2016,8.0200,0.5000,8.0500,0.0000
2952,3000,4/28/2016,6.5500,0.5000,8.0500,0.0000
2963,3001,4/28/2016,6.0500,0.5000,8.0500,0.0000
2964,1066,4/28/2016,6.0500,0.5000,9.0000,0.0000
2968,3046,4/28/2016,4.5200,0.5000,9.0000,0.0000
2976,5017,4/28/2016,5.9300,0.5000,10.0000,0.0000
2981,3025,4/28/2016,5.9700,0.5000,8.0500,0.0000
2982,1033,4/28/2016,4.2200,0.0000,8.5000,0.0000
2983,5017,4/28/2016,7.8200,0.5000,10.5000,0.0000
2984,1003,4/28/2016,7.9700,0.5000,8.4500,0.0000
2986,1051,4/28/2016,4.8300,0.0000,9.0000,0.0000
2990,1051,4/28/2016,4.9800,0.0000,9.0000,0.0000
3028,3037,4/28/2016,8.1500,0.5000,8.7500,0.0000
3030,3001,4/28/2016,5.9800,0.5000,8.0500,0.0000
3044,1034,4/28/2016,8.0000,0.5000,8.5000,0.0000
3045,3022,4/28/2016,4.0500,0.0000,8.0500,0.0000
3046,5017,4/28/2016,7.1200,0.5000,10.0000,0.0000
3048,3000,4/28/2016,4.5200,0.0000,8.0500,0.0000
3051,3027,4/28/2016,8.0200,0.5000,8.7500,0.0000
3054,3038,4/28/2016,5.0700,0.5000,9.0000,0.0000
3057,1033,4/28/2016,4.0000,0.0000,8.5000,0.0000
3066,5017,4/28/2016,6.9800,0.5000,12.0000,0.0000
3073,3025,4/28/2016,4.4200,0.0000,8.0500,0.0000
3074,3001,4/28/2016,6.1800,0.5000,8.0500,0.0000
3077,1066,4/28/2016,8.2300,0.5000,12.0000,0.0000
3082,3000,4/28/2016,4.0000,0.0000,8.0500,0.0000
3083,1003,4/28/2016,7.9300,0.5000,12.5000,0.0000
3089,1066,4/28/2016,6.6300,0.5000,11.0000,0.0000
3095,1053,4/28/2016,5.0200,0.5000,11.0000,0.0000
3098,3042,4/28/2016,4.0500,0.0000,9.0000,0.0000
9007,5014,4/28/2016,6.5800,0.0000,7.0000,0.0000
9013,5014,4/28/2016,9.3000,0.0000,8.3000,0.0000
9027,5014,4/28/2016,6.5500,0.0000,6.0000,0.0000
9042,5014,4/28/2016,8.1700,0.0000,12.0000,0.0000
9060,5014,4/28/2016,6.2200,0.0000,6.0000,0.0000
9069,5014,4/28/2016,8.3700,0.0000,12.0000,0.0000
9071,5014,4/28/2016,8.0800,0.0000,12.0000,0.0000
9076,5014,4/28/2016,8.3200,0.0000,10.0000,0.0000
3069,3045,4/28/2016,8.5000,0.5000,8.5000,0.0000
3021,3045,4/28/2016,8.0800,0.5000,9.0000,0.0000
3022,3045,4/28/2016,7.9500,0.5000,8.5000,0.0000
3016,3045,4/28/2016,8.1300,1.0000,8.5000,0.0000
3026,3045,4/28/2016,7.9500,0.5000,13.5000,0.0000
2595,3045,4/28/2016,8.1700,1.0000,8.5000,0.0000
3049,3045,4/28/2016,6.6700,0.5000,8.5000,0.0000
3042,3045,4/28/2016,6.6700,0.5000,8.5000,0.0000
2636,3000,4/28/2016,8.0000,,10.0000,0.0000
2890,1068,4/28/2016,2.5800,0.0000,9.0000,0.0000
2890,1070,4/28/2016,2.3500,0.0000,9.0000,0.0000
2586,3000,4/28/2016,7.9700,0.5000,8.0500,0.0000
657,3000,4/28/2016,8.0200,0.5000,11.5000,0.0000
3068,3000,4/28/2016,4.8200,0.5000,8.0500,0.0000
2589,3020,4/28/2016,3.0000,0.0000,8.0500,0.0000
1058,3031,4/28/2016,7.5000,0.5000,10.0000,0.0000
379,5000,4/28/2016,8.0000,1.0000,16.7000,0.0000
851,3031,4/28/2016,6.5700,0.5000,10.0000,0.0000
1496,3004,4/28/2016,6.9800,0.5000,12.0000,0.0000
1169,3025,4/28/2016,6.1300,0.5000,12.0000,0.0000
1957,3000,4/28/2016,6.3500,0.5000,8.0500,0.0000
2620,3031,4/28/2016,5.8500,0.5000,9.2500,0.0000
2212,3045,4/28/2016,8.0000,0.5000,15.0000,0.0000
893,3012,4/28/2016,8.2500,0.5000,8.0500,0.0000
827,3012,4/28/2016,7.4500,0.5000,8.0500,0.0000
830,3003,4/28/2016,5.5200,0.5000,8.0500,0.0000
2099,3001,4/28/2016,5.5500,0.5000,8.0500,0.0000
2401,3001,4/28/2016,5.9200,0.5000,8.0500,0.0000
831,3003,4/28/2016,7.0000,0.5000,8.0500,0.0000
2571,3001,4/28/2016,6.0000,0.5000,8.0500,0.0000
2282,3016,4/28/2016,7.0000,0.5000,8.0500,0.0000
2304,3001,4/28/2016,5.9000,0.5000,8.0500,0.0000
2172,3001,4/28/2016,7.0300,0.5000,8.5000,0.0000
607,3016,4/28/2016,5.0000,0.5000,10.0000,0.0000
2781,3001,4/28/2016,5.9300,0.5000,8.0500,0.0000
2782,3001,4/28/2016,5.5000,0.5000,8.0500,0.0000
3099,3001,4/28/2016,5.9500,0.5000,8.0500,0.0000
738,3001,4/28/2016,5.4800,0.5000,10.0000,0.0000
2051,3016,4/28/2016,7.0000,0.5000,8.0500,0.0000
3080,3001,4/28/2016,5.6000,0.5000,8.0500,0.0000
2783,3001,4/28/2016,6.4200,0.5000,8.0500,0.0000
1427,3016,4/28/2016,7.5000,0.5000,11.2500,0.0000
2736,3001,4/28/2016,4.5000,0.5000,8.0500,0.0000
3078,3001,4/28/2016,5.9700,0.5000,8.0500,0.0000
2381,3001,4/28/2016,7.0200,0.5000,8.0500,0.0000
2623,3001,4/28/2016,5.9200,0.5000,8.0500,0.0000
2641,3001,4/28/2016,6.5000,0.5000,9.0000,0.0000
2844,3001,4/28/2016,7.0200,0.5000,8.0500,0.0000
1704,3006,4/28/2016,5.7800,0.5000,9.0000,0.0000
2960,3001,4/28/2016,6.0700,0.5000,8.0500,0.0000
2344,4035,4/28/2016,4.0000,,8.0500,0.0000
745,3001,4/28/2016,7.0300,0.5000,8.0500,0.0000
1549,1073,4/28/2016,2.0000,0.0000,8.0500,0.0000
1549,1074,4/28/2016,2.0000,0.0000,8.0500,0.0000
2644,1058,4/28/2016,4.1300,0.0000,9.0000,0.0000
2861,1071,4/28/2016,4.0000,,9.0000,0.0000
1549,1067,4/28/2016,1.5000,,8.0500,0.0000
3038,5011,4/28/2016,7.1800,0.5000,8.7500,0.0000
2276,4500,4/28/2016,0.2500,,20.0000,0.0000
3056,1066,4/28/2016,6.4200,0.5000,9.0000,0.0000
2741,3043,4/28/2016,4.9500,0.0000,10.0000,0.0000
2661,1057,4/28/2016,5.5200,0.0000,10.0000,0.0000
1357,1072,4/28/2016,4.5000,,8.0500,0.0000
2983,5017,4/28/2016,7.0700,0.5000,10.5000,0.0000
3050,5011,4/28/2016,7.1700,0.5000,8.7500,0.0000
1365,1035,4/28/2016,5.0000,,9.0000,0.0000
2691,1051,4/28/2016,5.2800,0.0000,10.0000,0.0000
1549,1037,4/28/2016,3.0000,0.0000,8.0500,0.0000
2510,1051,4/28/2016,5.2700,0.0000,8.5000,0.0000
3093,1057,4/28/2016,5.5000,0.0000,9.0000,0.0000
2395,3038,4/28/2016,9.9200,0.5000,11.0000,0.0000
2860,3038,4/28/2016,9.0000,0.5000,9.0000,0.0000
2020,4040,4/28/2016,6.4800,0.5000,10.0000,0.0000
1788,6008,4/28/2016,2.0000,,15.0000,0.0000
2989,3043,4/28/2016,4.0300,0.0000,9.0000,0.0000
2480,1066,4/28/2016,9.4800,0.5000,15.0000,0.0000
1932,1069,4/28/2016,3.0000,,11.0000,0.0000
1932,1061,4/28/2016,5.1800,0.5000,11.0000,0.0000
1012,3000,4/28/2016,0.0000,0.0000,,0.0000
3061,3045,4/28/2016,8.0000,,8.5000,0.0000
2256,1033,4/28/2016,8.0000,,8.0500,0.0000
3043,3045,4/28/2016,8.5000,,13.5000,0.0000
9025,5013,4/28/2016,5.2700,0.0000,10.0000,0.0000
9039,5013,4/28/2016,6.3700,0.0000,12.0000,0.0000
9070,5013,4/28/2016,5.0000,0.0000,8.5000,0.0000
9058,5013,4/28/2016,5.2700,0.0000,8.5000,0.0000
9044,5013,4/28/2016,5.7700,0.0000,9.0000,0.0000
9034,5013,4/28/2016,5.2300,0.0000,9.0000,0.0000
9063,5013,4/28/2016,5.2000,0.0000,8.5000,0.0000
9061,5013,4/28/2016,6.0000,0.0000,8.5000,0.0000
9077,5014,4/28/2016,4.0000,0.0000,25.0000,0.0000
9016,5014,4/28/2016,8.0000,0.0000,17.3300,0.0000
9075,5014,4/28/2016,8.0000,0.0000,21.6300,0.0000
3023,3045,4/28/2016,8.0000,,8.5000,0.0000
2999,3045,4/28/2016,8.0000,,8.5000,0.0000
3071,3045,4/28/2016,8.0000,,8.5000,0.0000
2965,3045,4/28/2016,8.0000,,8.5000,0.0000
3001,3045,4/28/2016,8.0000,,8.5000,0.0000
1240,3045,4/28/2016,8.0000,,8.5000,0.0000
3005,3045,4/28/2016,8.0000,,8.5000,0.0000
3076,3045,4/28/2016,8.0000,,8.5000,0.0000
3008,3045,4/28/2016,8.0000,,8.5000,0.0000
3009,3045,4/28/2016,8.0000,,8.5000,0.0000
3010,3045,4/28/2016,8.0000,,8.5000,0.0000
3013,3045,4/28/2016,8.0000,,8.5000,0.0000
3096,903045,4/28/2016,8.0000,0.0000,8.5000,0.0000
3014,3045,4/28/2016,8.0000,,8.5000,0.0000
3070,3045,4/28/2016,8.0000,,8.5000,0.0000
3087,3045,4/28/2016,8.0000,,12.0000,0.0000
3015,3045,4/28/2016,8.0000,,10.0000,0.0000
2559,3037,4/28/2016,8.0000,0.5000,9.0000,0.0000
3055,3040,4/28/2016,4.0000,,8.5000,0.0000
2564,3033,4/28/2016,7.9700,0.5000,10.0000,0.0000
2955,3033,4/28/2016,4.0000,0.0000,13.0000,0.0000
2820,3033,4/28/2016,8.0000,,10.0000,0.0000
3029,3033,4/28/2016,8.0000,,10.0000,0.0000
2470,8013,4/28/2016,8.0000,0.5000,12.0000,0.0000
2702,9003,4/28/2016,5.0000,,9.0000,0.0000
3091,7009,4/28/2016,8.0000,,15.0000,0.0000
3088,7009,4/28/2016,8.0000,,15.0000,0.0000
2026,1003,4/28/2016,2.0000,,8.4500,0.0000
1946,1003,4/28/2016,2.0000,,10.0000,0.0000
1826,1003,4/28/2016,2.0000,,8.4500,0.0000
56,1003,4/28/2016,2.0000,,8.5000,0.0000
3083,1003,4/28/2016,2.0000,,12.5000,0.0000
2477,1003,4/28/2016,2.0000,,8.4500,0.0000
1425,3033,4/28/2016,7.9700,0.5000,12.0000,0.0000
2774,3027,4/28/2016,8.3200,0.5000,8.7500,0.0000
2846,3027,4/28/2016,5.0300,0.0000,8.7500,0.0000
2388,1003,4/28/2016,7.2800,0.5000,15.0000,0.0000
2388,3040,4/28/2016,2.5000,,15.0000,0.0000
2184,1010,4/29/2016,6.0000,,8.0500,0.0000
2636,3000,4/29/2016,8.0000,,10.0000,0.0000
1788,4500,4/29/2016,0.0000,0.0000,,0.0000
2358,3039,4/29/2016,4.8800,0.5000,9.0000,0.0000
2501,3000,4/29/2016,4.5000,0.0000,8.0500,0.0000
2955,4040,4/29/2016,2.8700,0.0000,13.0000,0.0000
3079,3000,4/29/2016,6.5500,0.5000,9.0000,0.0000
9009,5013,4/29/2016,5.0700,0.0000,12.0000,0.0000
9039,5013,4/29/2016,4.2200,0.0000,12.0000,0.0000
9058,5013,4/29/2016,5.1700,0.0000,8.5000,0.0000
1058,3031,4/29/2016,4.5000,0.0000,10.0000,0.0000
2069,3000,4/29/2016,0.0000,0.0000,,0.0000
851,3031,4/29/2016,6.6300,0.5000,10.0000,0.0000
186,1003,4/29/2016,7.9700,0.5000,11.0000,0.0000
357,1003,4/29/2016,7.9700,0.5000,8.5000,0.0000
512,3008,4/29/2016,7.9700,0.5000,8.0500,1.1100
610,3000,4/29/2016,5.0800,0.5000,8.0500,0.0000
618,3000,4/29/2016,6.4800,0.5000,8.0500,0.0000
676,3000,4/29/2016,7.0800,0.5000,8.0500,0.0000
801,3000,4/29/2016,7.7000,0.5000,9.0000,0.0000
811,9001,4/29/2016,8.2200,0.5000,10.0000,1.0400
841,3012,4/29/2016,8.1000,0.5000,13.0000,0.2500
854,3012,4/29/2016,8.0000,0.5000,8.0500,0.0000
1002,3027,4/29/2016,7.7200,0.5000,8.7500,0.0000
1065,3000,4/29/2016,7.0200,0.5000,8.0500,0.0000
1067,3012,4/29/2016,8.0300,0.5000,8.0500,0.0500
1092,3000,4/29/2016,6.4700,0.5000,8.0500,0.0000
1170,3025,4/29/2016,7.9500,0.5000,9.0000,0.5700
1217,3027,4/29/2016,7.9800,0.5000,8.7500,0.0000
1252,3027,4/29/2016,7.7300,0.5000,8.7500,0.0100
1295,3027,4/29/2016,3.9500,0.0000,8.7500,0.0000
1362,1025,4/29/2016,8.0000,0.5000,8.5000,0.0000
1382,3008,4/29/2016,8.2500,0.5000,8.0500,0.3200
1436,3012,4/29/2016,8.0000,0.5000,8.0500,0.0700
1462,3000,4/29/2016,7.2500,0.5000,8.0500,0.0000
1482,3000,4/29/2016,7.0000,0.5000,8.0500,0.0000
1610,3025,4/29/2016,7.8500,0.5000,8.0500,0.0000
1884,4037,4/29/2016,8.1300,0.5000,9.0000,0.5700
1911,3008,4/29/2016,7.8700,0.5000,10.0000,0.0000
1929,4500,4/29/2016,3.8800,0.0000,8.5000,0.0000
1957,3000,4/29/2016,6.5200,0.5000,8.0500,0.0000
1969,1066,4/29/2016,8.0200,1.0000,9.0000,1.1000
2089,3000,4/29/2016,6.5000,0.5000,8.0500,0.0000
2136,4500,4/29/2016,4.8700,0.0000,12.0000,0.0000
2200,3000,4/29/2016,7.3300,0.5000,8.0500,0.0000
2215,3037,4/29/2016,7.9800,0.5000,8.7500,0.0000
2245,3000,4/29/2016,8.0000,0.5000,8.0500,0.0000
2264,3037,4/29/2016,7.9800,0.5000,8.7500,0.0000
2307,3008,4/29/2016,7.8800,0.5000,9.0000,0.0000
2321,3038,4/29/2016,8.0700,0.5000,10.0000,0.2700
2333,3040,4/29/2016,8.0000,0.5000,15.0000,8.0000
2391,3040,4/29/2016,4.6200,0.0000,8.5000,0.0000
2421,3000,4/29/2016,8.0200,0.5000,8.0500,0.0200
2482,3000,4/29/2016,7.0300,0.5000,8.0500,0.0000
2537,3037,4/29/2016,7.9800,0.5000,11.0000,0.0000
2613,3000,4/29/2016,7.5200,0.5000,9.0500,0.0000
2627,3000,4/29/2016,7.0000,0.5000,8.0500,0.0000
2632,3012,4/29/2016,8.0200,0.5000,8.0500,0.0000
2648,1053,4/29/2016,8.0200,0.5000,9.0000,0.0000
2712,3037,4/29/2016,8.0000,0.5000,8.7500,0.0000
2721,1058,4/29/2016,4.9500,0.5000,9.5000,0.4100
2731,3000,4/29/2016,7.7500,0.5000,10.0000,0.0000
2760,5017,4/29/2016,7.5200,0.5000,10.0000,0.0000
2768,5017,4/29/2016,7.7800,0.5000,10.0000,0.0000
2772,3000,4/29/2016,7.5000,0.5000,10.0000,0.0000
2774,3027,4/29/2016,6.8500,0.5000,8.7500,0.0000
2780,3040,4/29/2016,4.5500,0.0000,8.5000,0.0000
2792,5017,4/29/2016,7.7300,0.5000,10.0000,0.0000
2795,5017,4/29/2016,7.7200,0.5000,10.0000,0.0000
2800,5017,4/29/2016,1.1300,0.0000,9.5000,0.0000
2803,3038,4/29/2016,5.7200,0.5000,9.0000,0.0000
2834,3000,4/29/2016,6.5300,0.5000,8.1000,0.0000
2841,5017,4/29/2016,7.4000,0.5000,10.0000,0.0000
2872,3040,4/29/2016,8.5500,1.0000,8.5000,0.0000
2887,3027,4/29/2016,8.0800,0.5000,8.7500,0.0600
2911,3025,4/29/2016,7.8300,0.5000,8.0500,0.0000
2949,3000,4/29/2016,7.5200,0.5000,8.0500,0.0000
2950,1055,4/29/2016,2.0700,0.0000,9.0000,0.0000
2959,3000,4/29/2016,7.0200,0.5000,9.0000,0.0000
2969,3000,4/29/2016,7.5000,0.5000,8.0500,0.0000
2991,3046,4/29/2016,8.0000,0.5000,8.7500,0.1800
3040,3027,4/29/2016,7.9800,0.5000,11.0000,0.0000
3052,3000,4/29/2016,7.5500,0.5000,8.0500,0.0000
9034,5013,4/29/2016,3.0300,0.0000,9.0000,0.0000
9063,5013,4/29/2016,3.0300,0.0000,8.5000,0.0000
9064,5013,4/29/2016,5.8500,0.0000,9.0000,0.0000
1169,3025,4/29/2016,7.0500,0.5000,12.0000,1.3800
56,1003,4/29/2016,7.9300,0.5000,8.5000,3.6600
607,3016,4/29/2016,7.0000,0.5000,10.0000,0.0000
643,3001,4/29/2016,5.4300,0.5000,8.0500,0.0000
645,3001,4/29/2016,6.0000,0.5000,8.0500,0.0000
653,3001,4/29/2016,5.4800,0.5000,8.0500,0.0000
656,3001,4/29/2016,7.4500,0.5000,13.5000,0.0000
682,3001,4/29/2016,7.2000,0.5000,8.0500,0.0000
738,3001,4/29/2016,5.4200,0.5000,10.0000,0.0000
826,3001,4/29/2016,7.2800,0.5000,8.0500,0.0000
907,3008,4/29/2016,5.0000,0.5000,10.0000,0.0000
1012,3001,4/29/2016,5.9000,0.5000,10.0000,0.0000
1020,1032,4/29/2016,5.4800,0.5000,10.0000,0.0000
1027,5017,4/29/2016,5.7700,0.5000,10.0000,0.0000
